depth,thickness
1340.634906,0.779
1341.151906,0.517
1341.616906,0.465
1343.013906,1.397
1343.632906,0.619
1344.072906,0.44
1344.826906,0.754
1345.435906,0.609
1346.113906,0.678
1346.866906,0.753
1347.417906,0.551
1348.170906,0.753
1348.848906,0.678
1349.660906,0.812
1349.906906,0.246
1350.693906,0.787
1351.108906,0.415
1351.591906,0.483
1352.057906,0.466
1352.641906,0.584
1352.836906,0.195
1353.454906,0.618
1354.174906,0.72
1354.639906,0.465
1355.613906,0.974
1356.088191,0.474285351
1356.506191,0.418
1357.081191,0.575
1357.465191,0.384
1357.770191,0.305
1358.007191,0.237
1358.436191,0.429
1359.046191,0.61
1359.633191,0.587
1360.130191,0.497
1360.593191,0.463
1361.089191,0.496
1361.417191,0.328
1361.778191,0.361
1362.105191,0.327
1362.704191,0.599
1363.031191,0.327
1363.539191,0.508
1363.821191,0.282
1364.420191,0.599
1365.035191,0.615
1365.859191,0.824
1366.616191,0.757
1367.169191,0.553
1367.821191,0.652
1368.532191,0.711
1369.164191,0.632
1369.898191,0.734
1370.203191,0.305
1370.863191,0.66
1371.315191,0.452
1372.004191,0.689
1372.433191,0.429
1373.141191,0.708
1373.604191,0.463
1374.067191,0.463
1374.507191,0.44
1374.959191,0.452
1375.365191,0.406
1376.037191,0.672
1376.364191,0.327
1376.918191,0.554
1377.471191,0.553
1378.047191,0.576
1378.532191,0.485
1379.266191,0.734
1379.898191,0.632
1380.282191,0.384
1380.711191,0.429
1381.197191,0.486
1381.781191,0.584
1382.244191,0.463
1382.898191,0.654
1383.226191,0.328
1383.757191,0.531
1384.208191,0.451
1384.838191,0.63
1385.357191,0.519
1385.921191,0.564
1386.746191,0.825
1387.321191,0.575
1388.546191,1.225
1389.133191,0.587
1390.855191,1.722
1391.967191,1.112
1392.577191,0.61
1393.062191,0.485
1393.542191,0.48
1393.892191,0.35
1394.219191,0.327
1394.490191,0.271
1394.818191,0.328
1395.303191,0.485
1395.969191,0.666
1401.343191,5.374
1401.727191,0.384
1402.167191,0.44
1402.653191,0.486
1402.913191,0.26
1403.296191,0.383
1403.632191,0.336
1404.039191,0.407
1404.389191,0.35
1404.558191,0.169
1404.829191,0.271
1405.089191,0.26
1405.202191,0.113
1405.484191,0.282
1405.800191,0.316
1405.981191,0.181
1406.308191,0.327
1406.525191,0.217
1406.796191,0.271
1407.056191,0.26
1407.618191,0.562
1407.889191,0.271
1408.329191,0.44
1408.668191,0.339
1409.322191,0.654
1409.619191,0.297
1410.206191,0.587
1410.770191,0.564
1411.837191,1.067
1412.153191,0.316
1412.390191,0.237
1412.628191,0.238
1413.666191,1.038
1413.954191,0.288
1414.993191,1.039
1415.422191,0.429
1415.569191,0.147
1415.919191,0.35
1416.404191,0.485
1416.698191,0.294
1416.957191,0.259
1417.217191,0.26
1417.714191,0.497
1418.267191,0.553
1418.594191,0.327
1419.001191,0.407
1420.319191,1.318
1420.601191,0.282
1421.019191,0.418
1421.493191,0.474
1422.001191,0.508
1422.498191,0.497
1423.988191,1.49
1424.293191,0.305
1424.677191,0.384
1425.128191,0.451
1425.478191,0.35
1425.873191,0.395
1426.325191,0.452
1426.675191,0.35
1427.081191,0.406
1427.318191,0.237
1427.668191,0.35
1428.035191,0.367
1428.589191,0.554
1429.328191,0.739
1430.197191,0.869
1430.897191,0.7
1432.407191,1.51
1433.017191,0.61
1433.683191,0.666
1434.135191,0.452
1434.496191,0.361
1434.744191,0.248
1435.117191,0.373
1435.535191,0.418
1435.930191,0.395
1436.269191,0.339
1436.754191,0.485
1437.194191,0.44
1437.386191,0.192
1437.770191,0.384
1438.018191,0.248
1438.335191,0.317
1438.617191,0.282
1439.102191,0.485
1439.407191,0.305
1440.276191,0.869
